household_key,pred_purchases_6m,clv_6m,churn_prob,frequency,recency,monetary,total_net_revenue
780,18.74500415,158.3111013,0,67,27,579.72,579.72
2453,29.99390281,1205.238373,0,110,27,4551.68,4551.68
1814,14.53904713,1121.834462,0,52,27,4107.85,4107.85
2084,34.61273765,747.585307,0,132,27,2937.95,2937.95
449,9.484756415,227.0719355,0,34,27,827.44,827.44
722,35.26887195,1619.504413,0,136,27,6437.62,6437.62
106,18.60267809,545.1839231,0,67,27,2014.66,2014.66
594,28.37272279,641.8327673,0,104,27,2421.39,2421.39
1687,28.74953056,992.2125677,0,106,27,3766.27,3766.27
547,15.18517136,452.09724,0,55,27,1676.76,1676.76
1458,33.17638691,889.468972,0,126,27,3480.63,3480.63
823,31.15529356,669.7077021,0,117,27,2590.15,2590.15
1944,36.40240759,2144.49121,0,180,27,10942.88,10942.88
411,37.50979641,1541.465703,0,158,27,6697.21,6697.21
749,20.94515184,282.6138378,0,77,27,1066.62,1066.62
1597,14.73113473,213.7695131,0,54,27,801.63,801.63
845,30.84640108,1304.586014,0,117,27,5097.28,5097.28
741,23.67108197,893.1621602,0,88,27,3414.6,3414.6
1952,9.770320305,267.6886881,0,36,27,1003.87,1003.87
421,34.13401119,1025.076796,0,194,27,6013.04,6013.04
1763,36.56926365,932.9231077,0,149,27,3919.37,3919.37
723,6.198405598,328.9382933,0,23,27,1230.83,1230.83
804,24.66286444,423.5039521,0,221,27,3917.74,3917.74
1207,28.50593987,196.4486758,0,108,27,765.37,765.37
1169,32.99861444,1290.685067,0,128,27,5159.4,5159.4
1511,36.52542071,889.2115083,0,149,27,3740.16,3740.16
1366,11.40169131,182.9678308,0,256,27,4242.62,4242.62
1333,33.0924542,1918.988923,0,129,27,7709.85,7709.85
2015,31.57924917,1665.239952,0,122,27,6628.7,6628.7
2012,2.863365748,78.06293129,0,303,27,8535.06,8535.06
1585,36.49451165,2206.675313,0,150,27,9353.85,9353.85
402,20.99914647,570.6615114,0,80,27,2233.84,2233.84
2020,14.67691823,476.9556688,0,252,27,8458.21,8458.21
579,6.052856367,113.8002884,0,23,27,435.26,435.26
2103,7.878402383,93.6617012,0,30,27,361.01,361.01
2335,13.87392104,499.9839183,0,53,27,1955.25,1955.25
227,33.63437624,336.2416277,0,135,27,1390.25,1390.25
1139,23.81764751,1897.170104,0,92,27,7539.55,7539.55
1197,37.28089101,1804.529055,0,160,27,7988.73,7988.73
26,28.71641582,478.2156476,0,113,27,1937.39,1937.39
1261,26.51842176,425.6120095,0,228,27,3777.98,3777.98
2076,16.90247291,538.8726197,0,252,27,8297.94,8297.94
2421,20.72411699,2177.658747,0,81,27,8749.76,8749.76
1956,15.36302658,543.1853576,0,60,27,2174.55,2174.55
798,13.83414255,397.0318794,0,54,27,1586.58,1586.58
1883,31.28791168,593.1837544,0,126,27,2460.98,2460.98
1097,37.5960595,1945.006599,0,165,27,8806.33,8806.33
1065,12.70448425,1282.879764,0,50,27,5167.16,5167.16
132,24.66314972,703.2259881,0,98,27,2875.24,2875.24
1195,10.42042649,316.6991382,0,41,27,1271.09,1271.09
187,14.98140974,173.8793706,0,59,27,701,701
2310,18.6999153,341.9924974,0,74,27,1389.32,1389.32
146,10.2897051,207.5087421,0,41,27,843.02,843.02
624,36.80122516,1338.706796,0,160,27,6003.47,6003.47
736,15.02322085,747.7322961,0,60,27,3061.62,3061.62
15,13.70093077,236.7114375,0,55,27,972.53,972.53
513,36.81169402,2688.492408,0,161,27,12130.01,12130.01
1899,17.11737302,2724.53673,0,69,27,11276.8,11276.8
1161,15.61864101,333.1276866,0,63,27,1377.57,1377.57
730,22.65232713,266.2912795,0,92,27,1111.69,1111.69
1760,13.09597104,136.2558986,0,53,27,563.64,563.64
1390,35.92570819,804.8693096,0,211,27,4879.86,4879.86
700,9.613412207,720.4926385,0,39,27,2981.04,2981.04
1943,36.03251415,842.4094346,0,212,27,5116.58,5116.58
2448,37.34615268,1641.296854,0,205,27,9300.73,9300.73
1412,18.79732745,963.0019285,0,77,27,4053.15,4053.15
1929,15.06291877,1041.250695,0,62,27,4395.83,4395.83
343,16.26958366,390.7058647,0,67,27,1650.64,1650.64
364,20.81877161,604.4186198,0,86,27,2566.92,2566.92
201,13.78175425,403.0783859,0,48,28,1435.17,1435.17
1940,19.14257126,594.6143726,0,75,28,2392.72,2392.72
1754,30.38638727,580.3271844,0,209,28,4120.16,4120.16
2136,4.563227364,393.1603725,0,18,28,1552.43,1552.43
965,12.67182894,420.0502434,0,52,28,1764.07,1764.07
926,23.0973821,675.0605614,0,241,28,7274.1,7274.1
240,7.514187903,87.4911046,0,31,28,365.61,365.61
2305,29.09874,1451.185281,0,123,28,6320.64,6320.64
271,23.54134711,321.2677212,0,98,28,1375.52,1375.52
1493,7.157654887,267.2843722,0,25,28,943.13,943.13
158,30.70255555,309.2146716,0,180,28,1869.79,1869.79
1546,30.92177437,1088.163455,0,113,28,4095.37,4095.37
2014,12.47958541,413.7988574,0,44,28,1489.89,1489.89
1911,33.00557565,413.8578427,0,124,28,1601.27,1601.27
558,31.13671035,637.9592326,0,115,28,2426.35,2426.35
2119,12.42108127,634.2831537,0,44,28,2295.16,2295.16
790,16.31857702,780.3973009,0,58,28,2842.63,2842.63
1487,10.69712203,406.427936,0,38,28,1471.28,1471.28
438,18.72615736,1213.579653,0,67,28,4456.52,4456.52
852,26.11482646,519.4752432,0,95,28,1943.73,1943.73
387,33.82081229,1427.121032,0,131,28,5697.25,5697.25
2354,21.99483991,1289.847596,0,80,28,4821.89,4821.89
479,31.5357689,293.06057,0,185,28,1773.3,1773.3
848,8.012029826,730.9694188,0,29,28,2684.13,2684.13
1749,32.02236498,1072.409256,0,122,28,4209.35,4209.35
578,30.91349954,768.7609576,0,117,28,2996.69,2996.69
1462,31.51049604,1231.091774,0,120,28,4830,4830
733,20.74302906,711.7031211,0,76,28,2678.56,2678.56
643,8.474329059,381.0927155,0,31,28,1415.59,1415.59
1720,35.01828127,1376.707627,0,142,28,5755.69,5755.69
879,25.61023049,634.9549949,0,96,28,2448.6,2448.6
1983,10.29500502,663.8571328,0,38,28,2497.9,2497.9
1174,31.53486702,541.2275245,0,122,28,2156.65,2156.65
1495,36.08066116,377.4653695,0,165,28,1779.86,1779.86
2266,35.54941336,2039.016566,0,148,28,8754.12,8754.12
247,15.81435673,325.2342081,0,59,28,1243.06,1243.06
1988,33.80851082,1407.974151,0,184,28,7907.93,7907.93
517,27.48189001,951.6013375,0,105,28,3742.89,3742.89
1796,16.00910028,676.9869176,0,60,28,2601.06,2601.06
1963,13.35708339,663.8145289,0,50,28,2542.45,2542.45
145,15.60709367,379.6394881,0,59,28,1470.49,1470.49
2488,30.33595048,1565.682987,0,119,28,6327.51,6327.51
1404,11.5874894,321.9380713,0,44,28,1248.19,1248.19
538,17.93468524,1109.507358,0,69,28,4382.21,4382.21
1089,24.38666573,593.8525465,0,96,28,2404.98,2404.98
1011,33.73252616,816.9822501,0,140,28,3495.2,3495.2
1937,35.97480083,1488.364101,0,158,28,6742.44,6742.44
459,17.05665275,296.6076815,0,67,28,1194.94,1194.94
2459,0,0.000000001121607327,0,971,28,20671.5,20671.5
2409,2.005516829,238.5580821,0,8,28,906.55,906.55
691,13.67351329,620.9736427,0,54,28,2511.33,2511.33
414,35.21899738,555.6246257,0,153,28,2488.65,2488.65
2087,25.29154975,845.1583134,0,227,28,7832.74,7832.74
807,29.9204355,947.7258073,0,123,28,4014.02,4014.02
1713,9.181198472,422.3084252,0,37,28,1733.81,1733.81
1955,35.33151577,1676.406333,0,156,28,7634.5,7634.5
1677,35.93372052,2265.468573,0,193,28,12559.61,12559.61
1559,14.791168,655.3730891,0,60,28,2725.42,2725.42
1136,14.54612222,465.2960192,0,59,28,1934.11,1934.11
125,0.7659160542,21.94496062,0,358,28,10601.5,10601.5
14,32.52385304,622.3414535,0,140,28,2761.19,2761.19
1590,34.51399115,1768.766161,0,152,28,8033.79,8033.79
2110,30.34697362,1650.834802,0,222,28,12470.03,12470.03
1238,12.37871501,1109.381233,0,51,28,4678.61,4678.61
764,30.5471572,846.7117639,0,112,29,3196.78,3196.78
1446,12.61287144,588.1700374,0,44,29,2095.83,2095.83
1779,27.10209566,847.2696435,0,109,29,3508.58,3508.58
913,17.13956131,443.1074767,0,69,29,1830.63,1830.63
1276,5.666129283,176.0406147,0,20,29,623.45,623.45
2426,30.82089397,634.274519,0,115,29,2437.06,2437.06
497,17.74437663,210.7048531,0,63,29,766.4,766.4
1732,26.96880657,916.5548675,0,98,29,3427.3,3427.3
417,23.33497552,814.1985913,0,84,29,3012.96,3012.96
2238,28.17371273,376.205904,0,180,29,2479.46,2479.46
857,12.07836546,1111.235677,0,43,29,4040.81,4040.81
342,13.41353082,580.8560967,0,48,29,2125.51,2125.51
993,32.57971794,769.172354,0,126,29,3064.87,3064.87
658,13.60734251,285.9167052,0,49,29,1052.48,1052.48
998,5.016606409,161.3632981,0,250,29,8305.39,8305.39
1858,18.48084148,768.7541202,0,67,29,2860.07,2860.07
1893,4.940491289,102.7300462,0,18,29,373.71,373.71
5,10.91509178,208.6054622,0,40,29,779.06,779.06
1774,17.86125128,1321.78253,0,66,29,5012.46,5012.46
657,5.38517792,32.42013453,0,20,29,119.8,119.8
1876,1.316709807,25.84878683,0,5,29,86.19,86.19
2156,28.14348708,1486.612617,0,108,29,5874.46,5874.46
1744,15.51591658,284.3564117,0,58,29,1088.62,1088.62
742,0.4081528688,4.75845055,0,328,29,3950.96,3950.96
160,15.20617148,400.0684582,0,57,29,1536.09,1536.09
1773,23.98503994,860.206944,0,91,29,3356.9,3356.9
55,33.85285439,250.0539737,0,141,29,1072.79,1072.79
1176,4.232559511,64.21686219,0,16,29,240.85,240.85
1014,34.78875992,879.8461974,0,161,29,4199.76,4199.76
1731,18.92344568,883.4660399,0,72,29,3451.81,3451.81
1312,32.80613174,1200.878386,0,134,29,5055.88,5055.88
2248,6.705675753,239.0459284,0,26,29,937.23,937.23
2021,19.72929511,347.6340149,0,77,29,1393.24,1393.24
1168,17.6185534,217.6793279,0,69,29,874.23,874.23
1821,30.82555072,1153.789844,0,128,29,4937.27,4937.27
2038,14.77996651,364.2363793,0,59,29,1489.8,1489.8
1669,2.490018951,76.66089293,0,10,29,297.97,297.97
251,20.65386669,549.2414497,0,83,29,2268.51,2268.51
719,8.446199691,268.3529734,0,34,29,1098.51,1098.51
994,5.202318174,143.3697904,0,21,29,581.45,581.45
2435,11.40992305,801.6542488,0,46,29,3303.85,3303.85
1353,31.16359057,920.8629666,0,132,29,4019.91,4019.91
773,5.436164308,220.7946001,0,22,29,899.63,899.63
2429,16.27006886,434.2770603,0,66,29,1807.16,1807.16
1019,13.01514134,372.7348142,0,53,29,1553.56,1553.56
2193,28.01709383,2127.967968,0,117,29,9155.01,9155.01
2149,30.12938079,967.4375398,0,112,30,3703.42,3703.42
28,32.10809226,528.5531142,0,125,30,2119.62,2119.62
2441,24.66416094,296.3969002,0,99,30,1223.56,1223.56
1056,16.36893535,1177.187386,0,66,30,4871.09,4871.09
2494,9.987961391,594.5770967,0,35,30,2120.93,2120.93
1381,13.96321094,37.76009867,0,49,30,134.4,134.4
502,16.18984323,637.2897195,0,57,30,2298.84,2298.84
721,13.0324287,153.7003,0,46,30,553.57,553.57
1085,28.69500328,1263.638985,0,106,30,4806,4806
701,10.93694078,713.1890451,0,39,30,2593.56,2593.56
1218,26.20453765,820.7268726,0,96,30,3093.53,3093.53
882,4.506440577,83.82419976,0,240,30,4609.8,4609.8
2022,23.41776192,2085.327779,0,86,30,7875.78,7875.78
1428,30.94853749,898.5402356,0,164,30,4911.53,4911.53
1716,26.2709771,275.9621392,0,180,30,1950.26,1950.26
653,8.072929485,371.0898293,0,228,30,10822.55,10822.55
2394,22.71335329,404.7021422,0,84,30,1538.01,1538.01
1194,16.93033112,340.1462328,0,62,30,1276.74,1276.74
1662,22.36267941,2258.293806,0,83,30,8617.94,8617.94
731,7.311446638,95.782286,0,233,30,3151.31,3151.31
1990,32.27860656,1098.168319,0,131,30,4593.26,4593.26
1038,1.648983209,9.304505185,0,275,30,1602,1602
2456,20.35002525,331.5378906,0,76,30,1271.24,1271.24
153,24.35354154,401.2713017,0,92,30,1558.65,1558.65
1743,11.53581828,307.2486474,0,43,30,1168.94,1168.94
1643,12.3373931,383.5998984,0,46,30,1461.4,1461.4
1742,1.510954878,11.1040304,0,282,30,2140.1,2140.1
2489,32.8826941,2157.634819,0,139,30,9403.42,9403.42
1459,20.79684191,1221.605887,0,79,30,4769.04,4769.04
2428,5.038244606,85.73795066,0,19,30,323.27,323.27
1628,4.764610699,144.8009674,0,18,30,546.78,546.78
748,21.90413186,687.2456456,0,84,30,2709.18,2709.18
49,30.16125266,1559.24349,0,121,30,6445.03,6445.03
729,8.338864248,297.392928,0,32,30,1159.32,1159.32
1248,33.5403452,1870.971145,0,158,30,9091.29,9091.29
1783,23.18776677,1022.047982,0,91,30,4125.89,4125.89
1290,8.784059542,269.3757342,0,34,30,1060.24,1060.24
1246,24.29537199,1321.145643,0,97,30,5428.25,5428.25
413,2.552032424,51.87667412,0,284,30,5963.78,5963.78
1067,15.64407548,920.6001155,0,62,30,3741.92,3741.92
2186,27.66291363,1300.02262,0,113,30,5469.53,5469.53
1808,23.7239045,438.3013643,0,96,30,1824.33,1824.33
1106,9.530261326,168.315694,0,38,30,683.26,683.26
1542,28.03245127,462.3257016,0,116,30,1969.93,1969.93
1809,15.10124267,364.5698795,0,61,30,1509.41,1509.41
1878,8.551429723,150.3705594,0,35,30,625.64,625.64
2105,8.480612367,214.3742823,0,35,31,899.92,899.92
766,31.02412197,2060.734643,0,122,31,8350.09,8350.09
1226,21.30533388,1701.808847,0,76,31,6237.46,6237.46
398,31.27444467,508.2706092,0,125,31,2092.6,2092.6
1881,30.52501842,725.6880732,0,119,31,2913.96,2913.96
1831,26.38258433,856.9184153,0,166,31,5562.06,5562.06
1926,20.26381768,580.0836119,0,73,31,2145.71,2145.71
2204,17.34234999,234.0805217,0,190,31,2646.05,2646.05
1841,8.890429383,656.5082814,0,32,31,2401.78,2401.78
1501,12.1949107,489.2770435,0,205,31,8490.73,8490.73
1180,27.67259537,877.4884092,0,166,31,5430.04,5430.04
171,6.858646935,201.152837,0,25,31,740.46,740.46
1383,31.28951809,363.7520779,0,128,31,1532.65,1532.65
1871,5.432699128,148.2426172,0,20,31,547.41,547.41
199,14.39505001,174.1150183,0,54,31,667.97,667.97
944,26.7789757,715.3954181,0,104,31,2859.76,2859.76
2197,12.7704499,174.645652,0,48,31,670.43,670.43
903,18.90155131,754.0900746,0,72,31,2949.56,2949.56
1836,24.02472357,751.3762772,0,93,31,2991.96,2991.96
208,31.92667847,950.4199419,0,140,31,4296.33,4296.33
1264,31.127352,1477.664081,0,132,31,6458.78,6458.78
2401,16.9429967,179.4802501,0,67,31,727.45,727.45
1672,18.78956232,419.1685733,0,75,31,1718.08,1718.08
456,23.07609981,1506.423563,0,94,31,6314.03,6314.03
1794,18.79420094,853.9152914,0,77,31,3594.48,3594.48
1426,15.81125184,552.6987391,0,65,31,2330.87,2330.87
1313,8.543512661,289.4218506,0,30,32,1030.97,1030.97
842,0.000006519940259,0.00009380497749,0,506,32,7527.27,7527.27
2228,16.14369549,410.2097509,0,202,32,5298.05,5298.05
895,16.25558221,649.2253393,0,211,32,8700.15,8700.15
613,2.707310046,87.69226502,0,11,32,347.31,347.31
1466,9.242584747,245.7992324,0,38,32,1029.47,1029.47
680,26.1338345,929.4620833,0,96,32,3513.02,3513.02
2053,23.68010243,466.3188278,0,165,32,3351.34,3351.34
1507,7.276678979,414.7837859,0,26,32,1499.37,1499.37
1708,15.99264608,960.8562204,0,58,32,3571.6,3571.6
970,4.136129606,192.0372989,0,15,32,691.45,691.45
1368,8.820072422,750.294096,0,32,32,2766.97,2766.97
877,17.18598087,892.2926433,0,63,32,3355.07,3355.07
1068,28.35050318,328.0495252,0,111,32,1321.85,1321.85
2497,6.39893924,199.4424339,0,221,32,7111.98,7111.98
1494,22.4248179,665.9844373,0,85,32,2595.09,2595.09
1867,19.93320768,283.1410973,0,75,32,1093.51,1093.51
1373,10.37154936,167.3417901,0,40,32,657.52,657.52
581,31.05544973,1043.941037,0,146,32,5060.44,5060.44
1206,0.01619201973,0.2537906511,0,381,32,6172.13,6172.13
2016,29.67807736,395.2816419,0,126,32,1728.53,1728.53
283,19.72337552,1482.083612,0,78,32,6023.37,6023.37
1266,27.22757225,381.0873212,0,115,32,1657.11,1657.11
2008,16.53721763,552.7323884,0,68,32,2332.45,2332.45
796,12.20064386,106.5195514,0,50,32,445.65,445.65
754,9.095726308,429.4296724,0,32,33,1535.13,1535.13
697,16.22868353,720.7051,0,62,33,2823.59,2823.59
1887,21.84893093,211.9253905,0,88,33,876.88,876.88
1287,30.05094996,516.475295,0,159,33,2818,2818
1298,14.01887993,407.8901277,0,50,33,1487.99,1487.99
2126,29.52690272,1063.530993,0,127,33,4713.85,4713.85
514,18.00692794,622.0661711,0,66,33,2339.27,2339.27
1250,1.601470565,59.25373092,0,6,33,203.17,203.17
1324,11.3054097,703.2382862,0,42,33,2667.23,2667.23
2431,11.48771147,256.2633459,0,43,33,978.85,978.85
1081,29.64008204,2109.919975,0,139,33,10201.55,10201.55
1405,14.57333396,641.8063747,0,55,33,2480.88,2480.88
2040,0.0008883691243,0.006046630453,0,422,33,2968.51,2968.51
822,10.99470084,222.4068288,0,42,33,866.56,866.56
2272,18.13370226,566.3682405,0,70,33,2244.17,2244.17
1189,13.29409879,243.2373632,0,51,33,954.21,954.21
1452,0.0108055239,0.05269063548,0,374,33,1884.05,1884.05
2437,19.07688869,1215.16186,0,74,33,4841.94,4841.94
1646,17.46149787,388.8251568,0,68,33,1553.53,1553.53
2151,10.52069262,209.9681588,0,41,33,834.27,834.27
2161,10.121107,511.9946475,0,40,33,2064.11,2064.11
2182,20.96589361,367.344693,0,85,33,1530.52,1530.52
1946,12.21590681,807.2100841,0,49,33,3312.46,3312.46
551,12.74797402,204.6371379,0,52,33,853.65,853.65
626,6.134788499,157.8160316,0,25,33,649.33,649.33
381,22.20675976,724.4105549,0,93,33,3120.79,3120.79
2336,18.29009163,558.6185263,0,76,33,2384.25,2384.25
615,8.174866723,117.1774579,0,24,34,346.4,346.4
289,8.941365762,282.6924955,0,183,34,5970.47,5970.47
743,19.88684408,542.7149139,0,71,34,1988.97,1988.97
1177,4.816334196,96.13693401,0,17,34,337.98,337.98
2308,7.822062469,144.9117898,0,31,34,582.45,582.45
986,22.16972863,437.912729,0,90,34,1827.87,1827.87
1144,5.936481592,46.09723385,0,24,34,187.09,187.09
1563,28.04254618,1145.713153,0,113,34,4754.88,4754.88
1423,7.625472489,66.3282936,0,189,34,1695.76,1695.76
1697,11.80818819,261.5581962,0,42,34,949.01,949.01
961,19.91802228,1065.752895,0,72,34,3956.27,3956.27
770,12.01261142,614.5405384,0,43,34,2246.36,2246.36
2037,25.48942019,445.5228394,0,97,34,1743.97,1743.97
829,8.80165593,442.6146217,0,32,34,1635.21,1635.21
1486,3.83383577,151.7888518,0,14,34,548.32,548.32
1614,20.22985201,136.3292642,0,75,34,518.16,518.16
1699,7.940567742,287.601356,0,29,34,1064.84,1064.84
94,9.839310928,119.0493707,0,36,34,442.64,442.64
2077,27.25053676,445.7354209,0,109,34,1835.18,1835.18
2285,19.53316108,536.2965616,0,73,34,2057.9,2057.9
297,27.79607892,837.0659102,0,114,34,3535.62,3535.62
325,19.73421897,730.2338867,0,75,34,2850.58,2850.58
2079,28.26509338,1098.093835,0,120,34,4802.87,4802.87
1034,17.93112176,210.0298785,0,70,34,840.87,840.87
1193,5.58831077,116.7539577,0,219,34,4723.65,4723.65
469,24.06878879,1095.628341,0,165,34,7748.49,7748.49
1104,27.75243035,771.3443019,0,118,34,3378.16,3378.16
2461,5.516215128,261.7164683,0,22,34,1051.1,1051.1
2345,25.80393276,983.6461653,0,109,34,4278.51,4278.51
2208,16.64657714,790.2488062,0,193,34,9456.83,9456.83
2297,11.06720223,168.2917305,0,45,34,698.36,698.36
1905,19.60752989,417.6967415,0,81,34,1772.91,1772.91
223,27.05637459,609.7625147,0,118,34,2738.98,2738.98
2325,6.510390603,312.4860227,0,3,35,106.36,106.36
1578,25.15973331,740.7044301,0,94,35,2846.81,2846.81
977,9.686564165,290.4152078,0,34,35,1036.52,1036.52
1500,15.27534696,290.5523742,0,54,35,1051.12,1051.12
2331,24.36550398,1356.548754,0,103,35,5903.55,5903.55
365,23.32550235,937.3745452,0,170,35,7048.43,7048.43
255,4.350395112,162.4428783,0,18,35,672.09,672.09
2359,9.452336248,147.7878043,0,174,35,2806.27,2806.27
2373,26.7895971,542.2550196,0,124,35,2585.6,2585.6
296,3.369150846,42.97222035,0,12,35,149.25,149.25
2047,27.37912714,1075.666717,0,119,35,4816.35,4816.35
1318,20.1136256,1477.496315,0,74,35,5583.96,5583.96
1334,15.6010213,168.4197415,0,57,35,629.58,629.58
1664,11.09360155,581.8109854,0,41,35,2194.31,2194.31
266,15.82956247,819.2991454,0,59,35,3130.22,3130.22
159,22.46455281,544.7636355,0,86,35,2143.87,2143.87
2107,22.52283576,858.2733865,0,87,35,3409.06,3409.06
980,7.715692754,349.0222751,0,29,35,1330.22,1330.22
1799,13.63007641,101.5283837,0,52,35,395.47,395.47
2341,0.09960982316,1.795387122,0,306,35,5698.38,5698.38
811,9.973848569,170.8057453,0,39,35,680.23,680.23
2090,14.23350067,298.1418901,0,56,35,1201.03,1201.03
927,11.60565165,377.9892833,0,46,35,1530.88,1530.88
212,25.0701346,681.9365286,0,109,35,3052.66,3052.66
1362,17.05281174,386.9811656,0,61,36,1418.76,1418.76
1784,10.0262574,486.6931625,0,40,36,1980.62,1980.62
1638,14.47493647,153.4003258,0,51,36,552.18,552.18
1198,12.36827578,276.635506,0,44,36,1004.6,1004.6
233,4.211912557,182.5531762,0,15,36,645.39,645.39
2060,8.959840181,173.7713905,0,32,36,629.9,629.9
357,6.159557431,473.629509,0,22,36,1704.27,1704.27
573,25.62952957,759.6353267,0,102,36,3111.55,3111.55
1573,24.71413778,93.56127666,0,96,36,372.87,372.87
1384,9.056515316,223.5135587,0,33,36,827.46,827.46
339,18.13444469,440.3106033,0,67,36,1668.92,1668.92
312,10.93371947,690.7389555,0,40,36,2578.05,2578.05
2068,26.09771497,601.2379647,0,108,36,2561.4,2561.4
465,11.80397998,100.7332595,0,44,36,382.55,382.55
188,11.27200854,474.3483949,0,43,36,1847.62,1847.62
202,9.665944123,247.5656038,0,37,36,964.88,964.88
1225,19.1996581,348.2288601,0,76,36,1415.38,1415.38
1025,20.3572474,868.5859025,0,81,36,3552.13,3552.13
1201,9.633843508,133.9375028,0,38,36,537.6,537.6
1485,16.37491521,529.0945664,0,66,36,2187.88,2187.88
1971,24.01677887,795.8383876,0,155,36,5297.13,5297.13
1851,10.16308778,305.1051979,0,41,36,1255.55,1255.55
816,24.7587597,786.9795666,0,106,36,3468.66,3468.66
1292,6.632420727,126.422671,0,27,36,520.32,520.32
433,18.40362645,224.0902138,0,76,36,949.82,949.82
1551,4.391362256,195.1479558,0,18,36,800.11,800.11
693,7.576672587,224.0021714,0,209,36,6378.8,6378.8
1152,21.07304541,347.9915222,0,77,37,1305.66,1305.66
450,18.08928966,418.0136753,0,65,37,1540.45,1540.45
2464,14.43598898,310.3735751,0,51,37,1121.48,1121.48
1215,4.217944903,222.6930921,0,15,37,786.45,786.45
865,9.853255294,522.101932,0,35,37,1887.73,1887.73
2169,11.23163896,236.3609661,0,40,37,857.96,857.96
2314,22.76316188,1307.078094,0,86,37,5078.05,5078.05
221,21.16139805,750.5937676,0,79,37,2879.29,2879.29
1281,10.49648123,213.8565122,0,38,37,788.4,788.4
1690,16.10689826,401.7943091,0,59,37,1508.04,1508.04
2395,1.09967909,24.69013866,0,227,37,5262.3,5262.3
1046,20.16074418,551.3600692,0,153,37,4314.95,4314.95
1340,14.61528683,128.5004187,0,57,37,512.53,512.53
562,19.56156008,765.8245147,0,79,37,3178.11,3178.11
1553,3.943244765,35.11451421,0,16,37,140.84,140.84
2406,25.89151112,884.6870419,0,138,37,4860.81,4860.81
415,4.572082902,147.8089461,0,16,38,514.63,514.63
136,20.92328221,741.878078,0,77,38,2804.82,2804.82
193,24.18197701,830.5168379,0,136,38,4814.66,4814.66
2146,14.14384341,402.8494882,0,58,38,1692.54,1692.54
1889,12.70631865,487.5579744,0,46,38,1803.8,1803.8
1398,5.493129845,110.9748021,0,20,38,404.96,404.96
1208,14.72481218,287.2504861,0,54,38,1078.06,1078.06
352,1.61294303,52.54052397,0,6,38,178.7,178.7
2290,18.55207552,236.9417269,0,70,38,916.97,916.97
457,20.29259735,182.0347377,0,78,38,718,718
810,9.91541525,142.2947827,0,37,38,540.1,540.1
1755,8.301574307,317.1781768,0,31,38,1202.51,1202.51
72,24.87835134,1461.709041,0,107,38,6473.43,6473.43
1255,7.346462166,135.4363523,0,28,38,522.3,522.3
954,13.81026048,645.7864489,0,53,38,2537.43,2537.43
80,22.95720504,712.7090858,0,94,38,3002.09,3002.09
477,16.67519358,203.3297347,0,65,38,812.28,812.28
2069,21.7147361,490.7642285,0,89,38,2068.17,2068.17
1410,11.4005345,626.251866,0,45,38,2525.94,2525.94
1252,11.61866555,285.0258464,0,46,38,1152.78,1152.78
2207,0.001898904271,0.02403472822,0,372,38,4866.06,4866.06
1163,21.06416255,641.8736693,0,153,38,4808.01,4808.01
1852,0.03198444461,0.9569001487,0,317,38,9800.02,9800.02
259,13.17088552,276.0451023,0,54,38,1158.33,1158.33
1083,13.13598059,331.9651963,0,54,38,1396.93,1396.93
2089,8.257797413,38.45376499,0,34,38,159.96,159.96
887,11.63432388,268.8560551,0,48,38,1133.71,1133.71
1673,23.80882117,1003.389603,0,110,39,4773.85,4773.85
1912,23.41227688,534.9325553,0,96,39,2256.45,2256.45
705,22.97557996,333.0066626,0,93,39,1385.93,1385.93
1875,11.71199225,237.071001,0,44,39,909.05,909.05
1781,22.88970434,772.4691129,0,93,39,3228.57,3228.57
662,10.36551416,360.2503963,0,39,39,1381.73,1381.73
1230,5.266522454,68.04278294,0,20,39,258.53,258.53
1233,9.758934955,448.1455634,0,38,39,1778.52,1778.52
2410,15.75227166,642.7695115,0,63,39,2636.57,2636.57
1961,21.98292265,379.7580593,0,92,39,1634.22,1634.22
866,22.7561153,895.9077195,0,136,39,5519.35,5519.35
2469,9.203514387,161.5573065,0,37,39,660.92,660.92
368,13.0941949,325.0479259,0,53,39,1346.46,1346.46
1184,3.167709679,176.4033686,0,13,39,713.9,713.9
1316,14.01807985,881.08579,0,58,39,3736.48,3736.48
962,14.87048494,419.5383375,0,53,40,1530.44,1530.44
1802,14.5160348,1318.387824,0,52,40,4835.44,4835.44
1787,15.34995758,269.5274865,0,61,40,1097.5,1097.5
246,11.77055339,207.7292033,0,47,40,847.25,847.25
2408,7.364901261,590.1323175,0,26,40,2108.17,2108.17
713,6.662503454,148.9293402,0,24,40,540.9,540.9
1993,21.26940387,343.2076217,0,82,40,1359.33,1359.33
1488,20.08215562,835.166886,0,76,40,3246.92,3246.92
1310,9.342931897,231.919976,0,34,40,857.98,857.98
2404,4.940085727,153.6898717,0,18,40,559.76,559.76
839,2.71932874,237.2193568,0,10,40,846.7,846.7
1552,9.529143089,290.2889275,0,35,40,1084.76,1084.76
2091,4.075304903,228.3029291,0,15,40,834.56,834.56
589,4.6079898,81.4013443,0,17,40,298.97,298.97
2419,17.25435444,310.5053832,0,65,40,1199.37,1199.37
1577,20.82753036,937.6378042,0,82,40,3794.61,3794.61
1282,1.151971891,32.75145667,0,203,40,5957.48,5957.48
688,7.450883912,841.9212206,0,28,40,3207.61,3207.61
